Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address,Month,Month_Number
193257,Bose SoundSport Headphones,1,99.99,2019-04-05 19:49:00,"941 West St, San Francisco, CA 94016",April,4
193258,Bose SoundSport Headphones,1,99.99,2019-04-29 20:05:00,"103 Main St, San Francisco, CA 94016",April,4
193259,Apple Airpods Headphones,1,150.0,2019-04-17 11:27:00,"74 13th St, Dallas, TX 75001",April,4
193260,Google Phone,1,600.0,2019-04-01 16:37:00,"585 Hill St, Los Angeles, CA 90001",April,4
193261,iPhone,1,700.0,2019-04-20 19:41:00,"350 Spruce St, Atlanta, GA 30301",April,4
193261,Wired Headphones,1,11.99,2019-04-20 19:41:00,"350 Spruce St, Atlanta, GA 30301",April,4
193262,USB-C Charging Cable,1,11.95,2019-04-16 14:39:00,"856 Forest St, San Francisco, CA 94016",April,4
193263,ThinkPad Laptop,1,999.99,2019-04-27 12:01:00,"496 Sunset St, San Francisco, CA 94016",April,4
193264,Wired Headphones,1,11.99,2019-04-17 17:15:00,"269 Cedar St, Boston, MA 02215",April,4
193265,27in 4K Gaming Monitor,1,389.99,2019-04-26 20:32:00,"268 North St, San Francisco, CA 94016",April,4
193266,Bose SoundSport Headphones,1,99.99,2019-04-30 08:14:00,"776 14th St, New York City, NY 10001",April,4
193267,AA Batteries (4-pack),2,3.84,2019-04-17 08:37:00,"663 Washington St, New York City, NY 10001",April,4
193268,27in FHD Monitor,1,149.99,2019-04-06 08:51:00,"988 North St, San Francisco, CA 94016",April,4
193269,Vareebadd Phone,1,400.0,2019-04-01 18:48:00,"11 9th St, Portland, OR 97035",April,4
193270,AA Batteries (4-pack),3,3.84,2019-04-22 19:45:00,"621 Hill St, San Francisco, CA 94016",April,4
193271,AAA Batteries (4-pack),2,2.99,2019-04-08 23:00:00,"19 Cedar St, San Francisco, CA 94016",April,4
193272,AAA Batteries (4-pack),2,2.99,2019-04-05 18:56:00,"836 9th St, Atlanta, GA 30301",April,4
193273,AAA Batteries (4-pack),2,2.99,2019-04-19 17:43:00,"426 Maple St, New York City, NY 10001",April,4
193274,AA Batteries (4-pack),2,3.84,2019-04-29 14:08:00,"9 12th St, San Francisco, CA 94016",April,4
193275,Lightning Charging Cable,1,14.95,2019-04-08 10:59:00,"641 5th St, Boston, MA 02215",April,4
193276,USB-C Charging Cable,1,11.95,2019-04-04 20:24:00,"238 Meadow St, Austin, TX 73301",April,4
193276,Bose SoundSport Headphones,1,99.99,2019-04-04 20:24:00,"238 Meadow St, Austin, TX 73301",April,4
193277,Macbook Pro Laptop,1,1700.0,2019-04-30 14:13:00,"139 2nd St, New York City, NY 10001",April,4
193278,Wired Headphones,1,11.99,2019-04-05 16:08:00,"142 Main St, Boston, MA 02215",April,4
193279,Lightning Charging Cable,1,14.95,2019-04-22 10:52:00,"87 Center St, Los Angeles, CA 90001",April,4
193280,Apple Airpods Headphones,1,150.0,2019-04-16 18:47:00,"759 Hill St, San Francisco, CA 94016",April,4
193281,34in Ultrawide Monitor,1,379.99,2019-04-01 14:49:00,"178 4th St, New York City, NY 10001",April,4
193282,iPhone,1,700.0,2019-04-21 08:15:00,"761 Church St, Los Angeles, CA 90001",April,4
193283,AAA Batteries (4-pack),1,2.99,2019-04-27 09:40:00,"279 Chestnut St, San Francisco, CA 94016",April,4
193284,27in FHD Monitor,1,149.99,2019-04-02 13:35:00,"468 South St, Los Angeles, CA 90001",April,4
193285,Wired Headphones,1,11.99,2019-04-09 09:15:00,"934 13th St, Los Angeles, CA 90001",April,4
193286,Lightning Charging Cable,1,14.95,2019-04-09 10:48:00,"195 11th St, Dallas, TX 75001",April,4
193287,AAA Batteries (4-pack),2,2.99,2019-04-18 09:29:00,"671 Sunset St, Boston, MA 02215",April,4
193288,USB-C Charging Cable,1,11.95,2019-04-27 07:29:00,"884 9th St, San Francisco, CA 94016",April,4
193289,Apple Airpods Headphones,1,150.0,2019-04-01 15:50:00,"619 9th St, Boston, MA 02215",April,4
193290,Lightning Charging Cable,1,14.95,2019-04-14 21:36:00,"787 12th St, Dallas, TX 75001",April,4
193291,AA Batteries (4-pack),1,3.84,2019-04-21 14:46:00,"622 Cherry St, Seattle, WA 98101",April,4
193292,AAA Batteries (4-pack),1,2.99,2019-04-30 13:44:00,"764 9th St, Portland, OR 97035",April,4
193293,Apple Airpods Headphones,1,150.0,2019-04-03 19:18:00,"539 2nd St, Atlanta, GA 30301",April,4
193294,AAA Batteries (4-pack),1,2.99,2019-04-15 14:10:00,"352 Church St, Los Angeles, CA 90001",April,4
193295,Bose SoundSport Headphones,1,99.99,2019-04-12 08:06:00,"424 Madison St, Los Angeles, CA 90001",April,4
193296,USB-C Charging Cable,1,11.95,2019-04-04 12:06:00,"752 Maple St, Los Angeles, CA 90001",April,4
193297,Wired Headphones,1,11.99,2019-04-02 21:25:00,"56 North St, Seattle, WA 98101",April,4
193298,Lightning Charging Cable,2,14.95,2019-04-07 22:31:00,"61 West St, Austin, TX 73301",April,4
193299,ThinkPad Laptop,1,999.99,2019-04-17 12:08:00,"74 10th St, Boston, MA 02215",April,4
193300,Apple Airpods Headphones,1,150.0,2019-04-20 10:37:00,"426 Dogwood St, San Francisco, CA 94016",April,4
193301,AA Batteries (4-pack),1,3.84,2019-04-17 16:27:00,"271 South St, San Francisco, CA 94016",April,4
193302,USB-C Charging Cable,1,11.95,2019-04-02 09:46:00,"360 Sunset St, Portland, OR 97035",April,4
193303,AAA Batteries (4-pack),2,2.99,2019-04-07 20:47:00,"258 Meadow St, Los Angeles, CA 90001",April,4
193304,AAA Batteries (4-pack),1,2.99,2019-04-21 07:10:00,"555 7th St, New York City, NY 10001",April,4
193305,Lightning Charging Cable,1,14.95,2019-04-09 11:27:00,"376 Wilson St, Los Angeles, CA 90001",April,4
193306,27in 4K Gaming Monitor,1,389.99,2019-04-16 11:43:00,"844 Lakeview St, Portland, ME 04101",April,4
193307,Google Phone,1,600.0,2019-04-30 22:36:00,"323 North St, Portland, OR 97035",April,4
193308,27in 4K Gaming Monitor,1,389.99,2019-04-17 04:35:00,"248 2nd St, Boston, MA 02215",April,4
193309,iPhone,1,700.0,2019-04-19 23:16:00,"139 Cherry St, Boston, MA 02215",April,4
193310,USB-C Charging Cable,2,11.95,2019-04-12 10:15:00,"59 Park St, New York City, NY 10001",April,4
193311,USB-C Charging Cable,1,11.95,2019-04-19 12:34:00,"818 1st St, Seattle, WA 98101",April,4
193312,AA Batteries (4-pack),1,3.84,2019-04-13 19:46:00,"639 Lincoln St, San Francisco, CA 94016",April,4
193313,AA Batteries (4-pack),1,3.84,2019-04-16 15:46:00,"818 9th St, Los Angeles, CA 90001",April,4
193314,Apple Airpods Headphones,1,150.0,2019-04-16 11:29:00,"26 13th St, Boston, MA 02215",April,4
193315,34in Ultrawide Monitor,1,379.99,2019-04-22 18:22:00,"320 Center St, New York City, NY 10001",April,4
193316,Bose SoundSport Headphones,1,99.99,2019-04-16 08:51:00,"576 Lincoln St, Austin, TX 73301",April,4
193317,27in FHD Monitor,1,149.99,2019-04-14 10:16:00,"558 13th St, Atlanta, GA 30301",April,4
193318,Lightning Charging Cable,1,14.95,2019-04-09 07:41:00,"676 Lake St, San Francisco, CA 94016",April,4
193319,AA Batteries (4-pack),1,3.84,2019-04-07 22:30:00,"846 South St, Austin, TX 73301",April,4
193320,AAA Batteries (4-pack),1,2.99,2019-04-06 10:43:00,"53 Park St, Portland, OR 97035",April,4
193321,AAA Batteries (4-pack),1,2.99,2019-04-30 16:32:00,"25 Wilson St, Portland, OR 97035",April,4
193322,34in Ultrawide Monitor,1,379.99,2019-04-21 13:45:00,"266 Jefferson St, San Francisco, CA 94016",April,4
193323,Apple Airpods Headphones,1,150.0,2019-04-08 17:20:00,"378 Elm St, Atlanta, GA 30301",April,4
193324,Apple Airpods Headphones,1,150.0,2019-04-11 08:43:00,"843 River St, Atlanta, GA 30301",April,4
193324,AAA Batteries (4-pack),1,2.99,2019-04-11 08:43:00,"843 River St, Atlanta, GA 30301",April,4
193325,Bose SoundSport Headphones,1,99.99,2019-04-02 11:21:00,"726 Highland St, Portland, ME 04101",April,4
193326,Lightning Charging Cable,1,14.95,2019-04-03 18:51:00,"85 Spruce St, New York City, NY 10001",April,4
193327,Apple Airpods Headphones,1,150.0,2019-04-07 12:43:00,"440 7th St, San Francisco, CA 94016",April,4
193328,ThinkPad Laptop,1,999.99,2019-04-30 19:59:00,"222 2nd St, San Francisco, CA 94016",April,4
193329,Bose SoundSport Headphones,1,99.99,2019-04-09 12:23:00,"696 Wilson St, Los Angeles, CA 90001",April,4
193330,Flatscreen TV,1,300.0,2019-04-22 13:19:00,"98 Cedar St, Atlanta, GA 30301",April,4
193331,AAA Batteries (4-pack),4,2.99,2019-04-18 11:53:00,"224 Lakeview St, Los Angeles, CA 90001",April,4
193332,Apple Airpods Headphones,1,150.0,2019-04-08 10:50:00,"405 12th St, Portland, OR 97035",April,4
193333,AAA Batteries (4-pack),2,2.99,2019-04-03 17:14:00,"161 Main St, New York City, NY 10001",April,4
193334,Google Phone,1,600.0,2019-04-19 16:34:00,"412 Forest St, Portland, ME 04101",April,4
193335,AA Batteries (4-pack),1,3.84,2019-04-20 08:32:00,"83 Johnson St, San Francisco, CA 94016",April,4
193336,USB-C Charging Cable,1,11.95,2019-04-30 21:58:00,"637 Chestnut St, San Francisco, CA 94016",April,4
193337,USB-C Charging Cable,2,11.95,2019-04-13 15:15:00,"113 West St, San Francisco, CA 94016",April,4
193338,Apple Airpods Headphones,1,150.0,2019-04-09 14:26:00,"924 5th St, Dallas, TX 75001",April,4
193339,Vareebadd Phone,1,400.0,2019-04-29 17:37:00,"976 Cherry St, Atlanta, GA 30301",April,4
193340,USB-C Charging Cable,1,11.95,2019-04-18 12:57:00,"898 Dogwood St, Portland, OR 97035",April,4
193341,Apple Airpods Headphones,1,150.0,2019-04-21 14:21:00,"285 Lincoln St, New York City, NY 10001",April,4
193342,AA Batteries (4-pack),2,3.84,2019-04-16 22:57:00,"153 Lincoln St, Seattle, WA 98101",April,4
193343,Bose SoundSport Headphones,1,99.99,2019-04-27 12:46:00,"40 Hill St, San Francisco, CA 94016",April,4
193344,AA Batteries (4-pack),2,3.84,2019-04-04 21:28:00,"513 Hill St, New York City, NY 10001",April,4
193345,Bose SoundSport Headphones,1,99.99,2019-04-20 21:11:00,"167 Johnson St, San Francisco, CA 94016",April,4
193346,AA Batteries (4-pack),3,3.84,2019-04-05 09:44:00,"444 Hill St, San Francisco, CA 94016",April,4
193347,27in FHD Monitor,1,149.99,2019-04-02 19:57:00,"983 North St, San Francisco, CA 94016",April,4
193348,Wired Headphones,1,11.99,2019-04-24 19:29:00,"144 5th St, San Francisco, CA 94016",April,4
193349,USB-C Charging Cable,1,11.95,2019-04-07 09:12:00,"817 Jackson St, Boston, MA 02215",April,4
193349,Vareebadd Phone,1,400.0,2019-04-07 09:12:00,"817 Jackson St, Boston, MA 02215",April,4
193350,AA Batteries (4-pack),2,3.84,2019-04-25 21:39:00,"926 Ridge St, San Francisco, CA 94016",April,4
193351,Lightning Charging Cable,1,14.95,2019-04-16 01:33:00,"782 6th St, Atlanta, GA 30301",April,4
193352,27in 4K Gaming Monitor,1,389.99,2019-04-18 19:34:00,"300 West St, Atlanta, GA 30301",April,4
193353,27in 4K Gaming Monitor,1,389.99,2019-04-04 18:16:00,"814 Johnson St, San Francisco, CA 94016",April,4
193354,AAA Batteries (4-pack),1,2.99,2019-04-08 17:09:00,"334 Cedar St, Atlanta, GA 30301",April,4
193355,Lightning Charging Cable,1,14.95,2019-04-15 22:55:00,"655 Lake St, New York City, NY 10001",April,4
193356,iPhone,1,700.0,2019-04-17 09:23:00,"62 Lakeview St, San Francisco, CA 94016",April,4
193357,USB-C Charging Cable,1,11.95,2019-04-22 12:53:00,"700 11th St, Portland, OR 97035",April,4
193358,AA Batteries (4-pack),1,3.84,2019-04-12 01:19:00,"804 12th St, Atlanta, GA 30301",April,4
193359,USB-C Charging Cable,1,11.95,2019-04-29 14:35:00,"502 Adams St, Atlanta, GA 30301",April,4
193360,Vareebadd Phone,1,400.0,2019-04-26 13:09:00,"403 Madison St, Los Angeles, CA 90001",April,4
193360,AA Batteries (4-pack),2,3.84,2019-04-26 13:09:00,"403 Madison St, Los Angeles, CA 90001",April,4
193361,Wired Headphones,1,11.99,2019-04-18 13:41:00,"317 8th St, New York City, NY 10001",April,4
193362,USB-C Charging Cable,1,11.95,2019-04-23 14:39:00,"16 Adams St, New York City, NY 10001",April,4
193363,Wired Headphones,1,11.99,2019-04-17 13:15:00,"991 Chestnut St, Los Angeles, CA 90001",April,4
193364,Wired Headphones,1,11.99,2019-04-14 10:41:00,"723 9th St, Austin, TX 73301",April,4
193365,Lightning Charging Cable,1,14.95,2019-04-25 22:59:00,"377 Washington St, Portland, OR 97035",April,4
193366,Macbook Pro Laptop,1,1700.0,2019-04-01 14:51:00,"966 5th St, New York City, NY 10001",April,4
193367,AA Batteries (4-pack),1,3.84,2019-04-30 20:33:00,"47 Highland St, New York City, NY 10001",April,4
193368,Lightning Charging Cable,1,14.95,2019-04-11 22:42:00,"676 Cedar St, Seattle, WA 98101",April,4
193369,AAA Batteries (4-pack),1,2.99,2019-04-10 21:26:00,"250 1st St, New York City, NY 10001",April,4
193370,Wired Headphones,1,11.99,2019-04-19 02:46:00,"553 Lakeview St, Los Angeles, CA 90001",April,4
193371,AA Batteries (4-pack),1,3.84,2019-04-10 10:58:00,"89 Chestnut St, Los Angeles, CA 90001",April,4
193372,iPhone,1,700.0,2019-04-02 12:13:00,"98 Chestnut St, Dallas, TX 75001",April,4
193373,Macbook Pro Laptop,1,1700.0,2019-04-29 23:57:00,"744 Willow St, New York City, NY 10001",April,4
193374,iPhone,1,700.0,2019-04-14 18:26:00,"962 7th St, San Francisco, CA 94016",April,4
193375,34in Ultrawide Monitor,1,379.99,2019-04-30 22:57:00,"36 Jackson St, Los Angeles, CA 90001",April,4
193376,Bose SoundSport Headphones,1,99.99,2019-04-06 22:28:00,"775 Lakeview St, Portland, OR 97035",April,4
193377,AAA Batteries (4-pack),2,2.99,2019-04-24 17:16:00,"827 Jackson St, Seattle, WA 98101",April,4
193378,Wired Headphones,1,11.99,2019-04-09 16:36:00,"865 Willow St, New York City, NY 10001",April,4
193379,Vareebadd Phone,1,400.0,2019-04-15 11:48:00,"359 Main St, Los Angeles, CA 90001",April,4
193379,USB-C Charging Cable,1,11.95,2019-04-15 11:48:00,"359 Main St, Los Angeles, CA 90001",April,4
193380,Macbook Pro Laptop,1,1700.0,2019-04-30 15:29:00,"3 Walnut St, Seattle, WA 98101",April,4
193381,Bose SoundSport Headphones,1,99.99,2019-04-11 03:16:00,"51 West St, New York City, NY 10001",April,4
193382,AA Batteries (4-pack),1,3.84,2019-04-22 21:03:00,"662 Adams St, Austin, TX 73301",April,4
193383,Apple Airpods Headphones,1,150.0,2019-04-29 15:08:00,"259 North St, Atlanta, GA 30301",April,4
193384,Vareebadd Phone,1,400.0,2019-04-25 10:57:00,"696 2nd St, Boston, MA 02215",April,4
193384,USB-C Charging Cable,1,11.95,2019-04-25 10:57:00,"696 2nd St, Boston, MA 02215",April,4
193385,20in Monitor,1,109.99,2019-04-18 08:55:00,"861 Dogwood St, Austin, TX 73301",April,4
193386,Lightning Charging Cable,1,14.95,2019-04-14 19:02:00,"97 Cherry St, Los Angeles, CA 90001",April,4
193387,AA Batteries (4-pack),1,3.84,2019-04-20 18:30:00,"680 Dogwood St, Los Angeles, CA 90001",April,4
193388,27in FHD Monitor,1,149.99,2019-04-21 19:34:00,"178 Spruce St, Portland, ME 04101",April,4
193389,Lightning Charging Cable,1,14.95,2019-04-19 14:16:00,"893 Johnson St, Los Angeles, CA 90001",April,4
193390,AAA Batteries (4-pack),2,2.99,2019-04-12 13:43:00,"722 Lake St, New York City, NY 10001",April,4
193391,AAA Batteries (4-pack),1,2.99,2019-04-04 18:02:00,"126 Spruce St, New York City, NY 10001",April,4
193391,Flatscreen TV,1,300.0,2019-04-04 18:02:00,"126 Spruce St, New York City, NY 10001",April,4
193392,Lightning Charging Cable,1,14.95,2019-04-16 15:22:00,"800 Willow St, Boston, MA 02215",April,4
193393,27in 4K Gaming Monitor,1,389.99,2019-04-13 13:09:00,"12 Cedar St, San Francisco, CA 94016",April,4
193394,AA Batteries (4-pack),3,3.84,2019-04-12 12:47:00,"679 Willow St, Dallas, TX 75001",April,4
193395,USB-C Charging Cable,1,11.95,2019-04-20 10:45:00,"365 Cedar St, Boston, MA 02215",April,4
193396,AA Batteries (4-pack),1,3.84,2019-04-06 15:08:00,"632 Madison St, Dallas, TX 75001",April,4
193397,USB-C Charging Cable,1,11.95,2019-04-29 18:42:00,"66 Hill St, Boston, MA 02215",April,4
193398,Google Phone,1,600.0,2019-04-25 15:27:00,"983 5th St, San Francisco, CA 94016",April,4
193398,USB-C Charging Cable,1,11.95,2019-04-25 15:27:00,"983 5th St, San Francisco, CA 94016",April,4
193399,Lightning Charging Cable,1,14.95,2019-04-20 16:51:00,"879 Spruce St, Atlanta, GA 30301",April,4
193400,Apple Airpods Headphones,1,150.0,2019-04-06 15:34:00,"780 9th St, Los Angeles, CA 90001",April,4
193401,AA Batteries (4-pack),2,3.84,2019-04-16 14:11:00,"67 14th St, New York City, NY 10001",April,4
193402,Lightning Charging Cable,1,14.95,2019-04-20 13:27:00,"589 Chestnut St, Los Angeles, CA 90001",April,4
193403,Google Phone,1,600.0,2019-04-19 14:59:00,"814 Center St, Austin, TX 73301",April,4
193404,AA Batteries (4-pack),1,3.84,2019-04-19 09:00:00,"213 West St, San Francisco, CA 94016",April,4
193404,Macbook Pro Laptop,1,1700.0,2019-04-19 09:00:00,"213 West St, San Francisco, CA 94016",April,4
193405,iPhone,1,700.0,2019-04-18 17:53:00,"103 Adams St, Atlanta, GA 30301",April,4
193405,Lightning Charging Cable,1,14.95,2019-04-18 17:53:00,"103 Adams St, Atlanta, GA 30301",April,4
193406,USB-C Charging Cable,1,11.95,2019-04-07 21:38:00,"483 Highland St, Los Angeles, CA 90001",April,4
193407,Apple Airpods Headphones,1,150.0,2019-04-28 19:36:00,"968 Pine St, Portland, OR 97035",April,4
193408,Flatscreen TV,1,300.0,2019-04-28 07:41:00,"300 8th St, Dallas, TX 75001",April,4
193409,Apple Airpods Headphones,1,150.0,2019-04-01 12:32:00,"750 Maple St, San Francisco, CA 94016",April,4
193410,Wired Headphones,1,11.99,2019-04-12 10:55:00,"677 12th St, Austin, TX 73301",April,4
193411,AA Batteries (4-pack),3,3.84,2019-04-13 11:27:00,"982 8th St, Boston, MA 02215",April,4
193412,Apple Airpods Headphones,1,150.0,2019-04-11 12:21:00,"141 Church St, New York City, NY 10001",April,4
193413,ThinkPad Laptop,1,999.99,2019-04-26 19:57:00,"888 River St, Los Angeles, CA 90001",April,4
193414,Lightning Charging Cable,1,14.95,2019-04-07 09:20:00,"150 Pine St, New York City, NY 10001",April,4
193415,34in Ultrawide Monitor,1,379.99,2019-04-23 18:43:00,"604 Park St, Boston, MA 02215",April,4
193416,Wired Headphones,1,11.99,2019-04-09 18:22:00,"404 4th St, Seattle, WA 98101",April,4
193417,Bose SoundSport Headphones,1,99.99,2019-04-20 10:17:00,"648 Wilson St, New York City, NY 10001",April,4
193418,Apple Airpods Headphones,1,150.0,2019-04-19 21:21:00,"393 Dogwood St, San Francisco, CA 94016",April,4
193419,Bose SoundSport Headphones,1,99.99,2019-04-23 00:18:00,"322 8th St, San Francisco, CA 94016",April,4
193420,iPhone,1,700.0,2019-04-30 11:37:00,"210 Walnut St, Atlanta, GA 30301",April,4
193421,Apple Airpods Headphones,1,150.0,2019-04-24 22:57:00,"169 5th St, New York City, NY 10001",April,4
193422,Lightning Charging Cable,1,14.95,2019-04-05 23:24:00,"953 Lincoln St, Dallas, TX 75001",April,4
193423,Lightning Charging Cable,1,14.95,2019-04-22 19:10:00,"827 2nd St, New York City, NY 10001",April,4
193424,AAA Batteries (4-pack),1,2.99,2019-04-12 17:37:00,"600 North St, Dallas, TX 75001",April,4
193425,Lightning Charging Cable,1,14.95,2019-04-07 12:13:00,"92 Church St, Los Angeles, CA 90001",April,4
193426,Wired Headphones,1,11.99,2019-04-14 00:35:00,"38 Meadow St, New York City, NY 10001",April,4
193427,Lightning Charging Cable,1,14.95,2019-04-07 09:24:00,"123 6th St, New York City, NY 10001",April,4
193428,34in Ultrawide Monitor,1,379.99,2019-04-02 09:21:00,"410 Hill St, Boston, MA 02215",April,4
193429,Google Phone,1,600.0,2019-04-17 22:23:00,"427 Madison St, Boston, MA 02215",April,4
193430,Wired Headphones,1,11.99,2019-04-29 11:01:00,"638 Adams St, Boston, MA 02215",April,4
193431,20in Monitor,1,109.99,2019-04-23 18:47:00,"528 Forest St, New York City, NY 10001",April,4
193432,AA Batteries (4-pack),1,3.84,2019-04-11 12:13:00,"383 6th St, Atlanta, GA 30301",April,4
193433,AAA Batteries (4-pack),2,2.99,2019-04-29 03:49:00,"545 14th St, Los Angeles, CA 90001",April,4
193434,AAA Batteries (4-pack),1,2.99,2019-04-25 23:11:00,"452 Walnut St, Boston, MA 02215",April,4
193435,Apple Airpods Headphones,1,150.0,2019-04-04 22:45:00,"495 9th St, Atlanta, GA 30301",April,4
193436,Apple Airpods Headphones,1,150.0,2019-04-19 12:04:00,"930 Cedar St, Portland, OR 97035",April,4
193437,27in FHD Monitor,1,149.99,2019-04-14 23:02:00,"380 6th St, Portland, ME 04101",April,4
193438,AA Batteries (4-pack),1,3.84,2019-04-30 13:28:00,"970 6th St, Los Angeles, CA 90001",April,4
193439,Flatscreen TV,1,300.0,2019-04-05 10:19:00,"183 Main St, San Francisco, CA 94016",April,4
193440,USB-C Charging Cable,1,11.95,2019-04-16 11:16:00,"776 West St, Dallas, TX 75001",April,4
193441,Bose SoundSport Headphones,1,99.99,2019-04-23 18:44:00,"401 13th St, New York City, NY 10001",April,4
193442,USB-C Charging Cable,1,11.95,2019-04-28 16:35:00,"223 7th St, Boston, MA 02215",April,4
193443,AAA Batteries (4-pack),2,2.99,2019-04-28 12:48:00,"619 Cedar St, San Francisco, CA 94016",April,4
193444,AAA Batteries (4-pack),1,2.99,2019-04-06 18:25:00,"642 Chestnut St, Dallas, TX 75001",April,4
